,CH4pct,CO2pct,PkPk1,PkPk2,PkPkRef,Temperature,mnAct1,mnAct2,mnRef,mxAct1,mxAct2,mxRef,time
57,0.0,0.038433077729909594,1.9608872486218512,1.9517158808369495,1.958527798477149,22.0,0.5419099976909157,0.546265905650366,0.5397386002228975,2.503226697829568,2.4978902933466784,2.4982884524212423,2019-11-06 15:14:51.948161
58,0.0,0.03352247331811384,1.9598256897718536,1.9520225467708763,1.9579639384703564,22.0,0.5431879214272406,0.54585880587802,0.5402035165075679,2.5028005245686202,2.497872411951114,2.498046457534606,2019-11-06 15:14:52.197804
59,0.0,0.040491116764368715,1.9599988412855673,1.9514867009504677,1.9586631010369184,22.0,0.5432350091022264,0.5463392193721794,0.5394876646384793,2.5036671762069673,2.49777942869418,2.498255073816189,2019-11-06 15:14:52.448099
60,0.0,0.03547851950065106,1.9609730793205593,1.952038640026884,1.95832722882357,22.0,0.5435860805018045,0.5461532528583113,0.5402953076714644,2.50545114343776,2.4986043570762106,2.4989899991738795,2019-11-06 15:14:52.698398
61,0.0,0.03060691658684447,1.9607731057134992,1.9517969431635074,1.9572203704381432,22.0,0.5441559009737851,0.5463129933253519,0.5412764002414227,2.5044068699368083,2.497615515901508,2.498003542185252,2019-11-06 15:14:52.947861
62,0.0,0.03433232899610386,1.9603797150110858,1.951233977226493,1.9573166319509308,22.0,0.5446667128404037,0.5467838700752103,0.5408174444219404,2.5056859857661706,2.498420178701899,2.49826461056049,2019-11-06 15:14:53.200816
63,0.0,0.040769001042470464,1.960723633852438,1.9503992140769022,1.9576209136987823,22.0,0.5449510270298752,0.5477595982264993,0.5406708169783135,2.505663335998456,2.497897445904904,2.4983188507937015,2019-11-06 15:14:53.447324
64,0.0,0.033717987508338966,1.9607757879228338,1.9513001383900808,1.957274014624836,22.0,0.5450601035428171,0.5468363221688655,0.5407465148862022,2.506008446932846,2.4983754752129883,2.4977222082283745,2019-11-06 15:14:53.697104
65,0.0,0.03673359130654705,1.9599153947729342,1.9509225429204158,1.9574301788127637,22.0,0.5460417921592942,0.5474258121759668,0.5408925462833102,2.505905926931611,2.4983212349797768,2.498923241963773,2019-11-06 15:14:53.947393
66,0.0,0.03600280748536978,1.9595765423269917,1.9511958302492893,1.9575747200935747,22.0,0.5463046486740886,0.5467981751916617,0.5411375214025403,2.5058564550705498,2.4976667759021254,2.498501241028457,2019-11-06 15:14:54.196664
67,0.0,0.03840162265570583,1.9607379389688895,1.9502403676796398,1.9570415564825008,22.0,0.5447430067948111,0.5480397400903392,0.5415762116403832,2.5051054364568515,2.4988934396378326,2.498734295217311,2019-11-06 15:14:54.448119
68,0.0,0.023655187197869184,1.9607123089685807,1.952349776309702,1.9565414734532207,22.0,0.5446857863290056,0.5461276228580025,0.5415398528027359,2.505690754138321,2.4980613586975764,2.497428357294602,2019-11-06 15:14:54.698044
69,0.0,0.02823965172487574,1.9605960798974131,1.9516813101388586,1.9566845246177347,22.0,0.5448008233071355,0.5466950591439079,0.5411083151231187,2.5051030522707762,2.4986913798679566,2.4981573221871045,2019-11-06 15:14:54.946542
70,0.0,0.029461461066517803,1.9607772780391308,1.952110165609141,1.9573312350906416,22.0,0.5442333870212301,0.5465049203044081,0.5410606314016141,2.5049182778499457,2.4985387919591417,2.4986264107974065,2019-11-06 15:14:55.197306
71,0.0,0.030576674869318435,1.9600661945421927,1.952441269450339,1.957861120445862,22.0,0.5448294335400383,0.5461621935560934,0.5404943872087463,2.5048729783145163,2.498668134053723,2.49808460451181,2019-11-06 15:14:55.447687
72,0.0,0.039836049929454415,1.9610136104838383,1.9505106747759193,1.9575672695120896,22.0,0.5440611295772946,0.5479092059027202,0.5409217525627318,2.5052765018077494,2.498171627303556,2.4988934396378326,2019-11-06 15:14:55.697910
73,0.0,0.039086201083381504,1.961059804089046,1.9506245196610117,1.9575484940467471,22.0,0.5443931274882707,0.5473948177569887,0.5420703342044751,2.505629361346884,2.497867047532445,2.5003442168646117,2019-11-06 15:14:55.948032
74,0.0,0.045752020399868164,1.9612153722304548,1.951268547924584,1.9593780588362288,22.0,0.5444771700474227,0.5468077119359627,0.5409140039579873,2.505755723208871,2.4982854721886483,2.5002399087238203,2019-11-06 15:14:56.198107
75,0.0,0.04276782542227984,1.9609328461805398,1.9509392322229424,1.9585176656863292,22.0,0.5448431426099709,0.5474955496186673,0.5417001893162953,2.50579625437215,2.498584091494571,2.5001958012814285,2019-11-06 15:14:56.448482
76,0.0,0.04448219264173272,1.9611089779268476,1.9507887304769433,1.958670849641663,22.0,0.5452228242424517,0.5479866919501653,0.5421335151354688,2.5068673499664484,2.498966753359646,2.501412928272835,2019-11-06 15:14:56.697952
77,0.0,0.04267911830986123,1.9621627881721004,1.9503109991921186,1.9578712532366818,22.0,0.5442333870212301,0.5484253821880081,0.5422974279281411,2.5059250004202127,2.4985060094006073,2.4989244340568106,2019-11-06 15:14:56.947887
78,0.0,0.04192705081182603,1.9601776552412098,1.950524383845852,1.9579520175399803,22.0,0.5455393249439389,0.5481142459051902,0.5407405544210141,2.5055089599500846,2.498771250101477,2.498460709865178,2019-11-06 15:14:57.197332
79,0.0,0.032368813933929576,1.9608410550166433,1.9512035788540338,1.9569378443882282,22.0,0.5448836737732499,0.5476546940391891,0.5405641246514469,2.5059404976297017,2.498945295684969,2.496543228214172,2019-11-06 15:14:57.449654
80,0.0,0.03360855342047722,1.9616072728165712,1.9509231389669346,1.956876451596791,22.0,0.544485514698686,0.5478496012508394,0.540501539766972,2.5062450774008127,2.498600184750579,2.4982127545133537,2019-11-06 15:14:57.697767
81,0.0,0.04236228461321782,1.9604726982680198,1.950281792912697,1.9577857205612328,22.0,0.5453324968019124,0.5479241070656904,0.5413658072192439,2.505365312739052,2.4978116152061958,2.5000903010475994,2019-11-06 15:14:57.948103
