,CH4pct,CO2pct,PkPk1,PkPk2,PkPkRef,Temperature,mnAct1,mnAct2,mnRef,mxAct1,mxAct2,mxRef,time,CO2,CH4
67,0.1200916257737233,0.0,1.9597890329109469,1.9650598722767678,1.9591607998801233,22.0,0.5477065500863254,0.5408949304693854,0.5419541051333076,2.5074604162526626,2.5060686476312455,2.500853240591674,2019-11-04 13:21:36.896083,0.0,0.09262552964184578
68,0.09262552964184578,0.0,1.9607209516431034,1.966203089499842,1.9596763801188923,22.0,0.5462635214642908,0.5405033279065284,0.5416912486185131,2.506508529962126,2.507344187181495,2.501882016883137,2019-11-04 13:21:37.150131,0.0,0.09262552964184578
69,0.0665743442038541,0.0,1.9606938315264977,1.9660287458930905,1.9592546772068355,22.0,0.546188419602921,0.5409169841905813,0.5426747253745466,2.5072559722967114,2.5065472729858485,2.5019767882796273,2019-11-04 13:21:37.429351,0.0,0.09262552964184578
70,0.016658056552958333,0.0,1.9620394065427071,1.9657176096102726,1.9598426770976398,22.0,0.5448252612144067,0.5408013511659325,0.5421472242054014,2.5064733632175162,2.5064906485665617,2.502003014326455,2019-11-04 13:21:37.660020,0.0,0.09262552964184578
71,0.1118278630647431,0.0,1.9607054544336144,1.965719397749829,1.9599517536105817,22.0,0.544687574468562,0.5407137323276677,0.5414969374533817,2.5043126945868366,2.5063756115884317,2.5008943678014717,2019-11-04 13:21:37.900188,0.0,0.06699923282528591
72,0.14283349064810794,0.0,1.9605022025707008,1.965466376002595,1.960218186404489,22.0,0.5447114163293143,0.5405468393024014,0.5413759400100636,2.5061145432131937,2.505650819021561,2.5022938850276333,2019-11-04 13:21:38.146323,0.0,0.1118278630647431
73,0.06699923282528591,0.0,1.9617521121206416,1.9650697070443282,1.9603186202429081,22.0,0.5436182670138201,0.5404198813938953,0.5413085867534383,2.5046262150557297,2.5053283578548857,2.5009605289650594,2019-11-04 13:21:38.406505,0.0,0.13716310638194537
74,0.13716310638194537,0.0,1.960223550823158,1.9651719290223038,1.9598537039582378,22.0,0.5442274265560421,0.5403167653461415,0.5411649395424055,2.5042757397026705,2.5056490308820045,2.501076758036227,2019-11-04 13:21:38.647093,0.0,0.14283349064810794
75,0.19324950732213528,0.0,1.9602086496601878,1.9646924095979226,1.9606881690845692,22.0,0.5433566025920633,0.5408847976785657,0.5404747176736256,2.5028547648018318,2.5055053836709718,2.5012490154801625,2019-11-04 13:21:38.897473,0.0,0.15941962478428012
76,0.1865618197918383,0.0,1.959952051633841,1.9658576805421926,1.960330243150025,22.0,0.5430657318908849,0.539973442551308,0.5407673765143605,2.50318080224762,2.506156862516029,2.500946223848608,2019-11-04 13:21:39.172627,0.0,0.15941962478428012
77,0.15941962478428012,0.0,1.9593172620913102,1.9651173907658328,1.959284479532776,22.0,0.5436355523628655,0.5402428555778093,0.540644590931486,2.5027248266607316,2.504563630171255,2.4989119170799157,2019-11-04 13:21:39.431788,0.0,0.15941962478428012
78,0.0,0.0,1.9617708875859843,1.9651829558829017,1.9585039566163966,22.0,0.5405432630232886,0.5395776676628193,0.5400401997614145,2.501903474557814,2.504957616920187,2.4981763956757064,2019-11-04 13:21:39.645520,0.0,0.15941962478428012
79,0.11596350509227701,0.0,1.9608729435053998,1.9653757769317362,1.9601818275668417,22.0,0.5404741216271068,0.5399949002259851,0.538332526485029,2.500790655707199,2.505783737395255,2.498852312428035,2019-11-04 13:21:39.900262,0.0,0.15941962478428012
80,0.1748931109022829,0.0,1.9595568727918713,1.9651886183248304,1.9597583365152285,22.0,0.5419314553655928,0.54003245115667,0.539858405573178,2.502186000607729,2.5046584015677453,2.500381171748778,2019-11-04 13:21:40.155202,0.0,0.1748931109022829
81,1.3706669891910475,0.0,1.9607316804804422,1.9651865321620146,1.9790511702360118,22.0,0.5417293955957169,0.5398542332475463,0.5402398753452152,2.502736151544589,2.5054231292513762,2.538200919413676,2019-11-04 13:21:40.421580,0.0,0.1748931109022829
82,1.3763596540303693,0.0,1.9608434392027188,1.9658463556583352,1.9792502497732938,22.0,0.5418217828061321,0.5396134304539478,0.539932911388029,2.5025942924731126,2.5054964429731896,2.5001654029089693,2019-11-04 13:21:40.646530,0.0,1.327969854294792
83,0.04048562953029581,0.0,1.9613500787437057,1.9651886183248304,1.9595151495355547,22.0,0.5407119441881113,0.5400920558085508,0.5398393320845761,2.501529753390521,2.5050649052935725,2.498543560331292,2019-11-04 13:21:40.903879,0.0,1.3706669891910475
84,1.327969854294792,0.0,1.9621598079395066,1.9651397425102881,1.9798451041990643,22.0,0.539432828358749,0.539479319987216,0.5385786936972968,2.5016555192059897,2.5041732197014355,2.53830403546143,2019-11-04 13:21:41.154706,0.0,1.327969854294792
85,1.37226989749513,0.0,1.9622763350339336,1.965762909145702,1.9806345678132258,22.0,0.539727871385559,0.539118711843337,0.5387563155599017,2.5023528936329953,2.5055900222766425,2.5004777312848248,2019-11-04 13:21:41.406331,0.0,0.11549207498904322
86,0.11549207498904322,0.0,1.9609039379243778,1.9658448655420382,1.960205669427594,22.0,0.5411661316354431,0.53980237720041,0.5400878834829191,2.5017872454866463,2.5057044632082537,2.5001093745362013,2019-11-04 13:21:41.656411,0.0,0.11549207498904322
87,0.04993275047116018,0.0,1.9614543868844971,1.9661196429872088,1.9597625088408601,22.0,0.5407310176767132,0.5394602464986141,0.5397600578975746,2.502583563635774,2.505455315763392,2.498935758940668,2019-11-04 13:21:41.894990,0.0,0.04993275047116018
